sample_id,mode,n_rounds,shots,mid_measure,reset_after_measure,return_probs,control,target,error_rounds,occurrence_vector,error_types,error_wires,fault_schedule_json,dataset_type,stab_type,stab_index,syndrome_bits,detection_bits,final_bits,probabilities,raw_output_json,cnot_index
0,no_mid_measure_final_sample,4,1,False,False,False,7,12,,"0,0,0,0","X,Z","7,12",[],all_cnot_round_patterns,Z,3,,,00000000,,"{""final_bits"": [[0, 0, 0, 0, 0, 0, 0, 0]]}",10
1,no_mid_measure_final_sample,4,1,False,False,False,7,12,0,"1,0,0,0","X,Z","7,12","[{""round"": 0, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,,,00010000,,"{""final_bits"": [[0, 0, 0, 1, 0, 0, 0, 0]]}",10
2,no_mid_measure_final_sample,4,1,False,False,False,7,12,1,"0,1,0,0","X,Z","7,12","[{""round"": 1, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,,,00000001,,"{""final_bits"": [[0, 0, 0, 0, 0, 0, 0, 1]]}",10
3,no_mid_measure_final_sample,4,1,False,False,False,7,12,2,"0,0,1,0","X,Z","7,12","[{""round"": 2, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,,,00010000,,"{""final_bits"": [[0, 0, 0, 1, 0, 0, 0, 0]]}",10
4,no_mid_measure_final_sample,4,1,False,False,False,7,12,3,"0,0,0,1","X,Z","7,12","[{""round"": 3, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,,,00000001,,"{""final_bits"": [[0, 0, 0, 0, 0, 0, 0, 1]]}",10
5,no_mid_measure_final_sample,4,1,False,False,False,7,12,"0,1","1,1,0,0","X,Z","7,12","[{""round"": 0, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 1, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,,,00010001,,"{""final_bits"": [[0, 0, 0, 1, 0, 0, 0, 1]]}",10
6,no_mid_measure_final_sample,4,1,False,False,False,7,12,"0,2","1,0,1,0","X,Z","7,12","[{""round"": 0, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,,,00000000,,"{""final_bits"": [[0, 0, 0, 0, 0, 0, 0, 0]]}",10
7,no_mid_measure_final_sample,4,1,False,False,False,7,12,"0,3","1,0,0,1","X,Z","7,12","[{""round"": 0, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,,,00010001,,"{""final_bits"": [[0, 0, 0, 1, 0, 0, 0, 1]]}",10
8,no_mid_measure_final_sample,4,1,False,False,False,7,12,"1,2","0,1,1,0","X,Z","7,12","[{""round"": 1, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 2, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,,,00010001,,"{""final_bits"": [[0, 0, 0, 1, 0, 0, 0, 1]]}",10
9,no_mid_measure_final_sample,4,1,False,False,False,7,12,"1,3","0,1,0,1","X,Z","7,12","[{""round"": 1, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}, {""round"": 3, ""control"": 7, ""target"": 12, ""error_wires"": [7, 12], ""error_types"": [""X"", ""Z""]}]",all_cnot_round_patterns,Z,3,,,00000000,,"{""final_bits"": [[0, 0, 0, 0, 0, 0, 0, 0]]}",10
